0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.7008091807365417,0.8600767850875854,1.7051146983249055e-07,0.6566286683082581,0.847851037979126,-0.0423927903175354,0.6221337914466858,0.7871120572090149,-0.07304202765226364,0.6469039916992188,0.7556005716323853,-0.1000746488571167,0.6824210286140442,0.7457456588745117,-0.12653237581253052,0.6546835899353027,0.6105353236198425,-0.06279905140399933,0.6493276953697205,0.48504936695098877,-0.10197605192661285,0.6501594185829163,0.40576469898223877,-0.1259864866733551,0.6539424061775208,0.3309475779533386,-0.1433621644973755,0.7006291747093201,0.6222697496414185,-0.0635358914732933,0.7378653883934021,0.5660695433616638,-0.1203702837228775,0.7262635231018066,0.6623446941375732,-0.13280409574508667,0.7101331949234009,0.7158820629119873,-0.12958602607250214,0.7367823719978333,0.6552793979644775,-0.06824982166290283,0.7645968198776245,0.6594380736351013,-0.11611973494291306,0.7424423694610596,0.7429489493370056,-0.10912157595157623,0.7222445607185364,0.7699295282363892,-0.09407559782266617,0.764501690864563,0.7003784775733948,-0.07691682875156403,0.7846020460128784,0.7065967321395874,-0.10583509504795074,0.7657549381256104,0.7690524458885193,-0.09857422113418579,0.746346652507782,0.7875000238418579,-0.08743338286876678,play
0.6679143309593201,0.8181021809577942,1.767505608540887e-07,0.6270323991775513,0.790536642074585,-0.032265711575746536,0.5944217443466187,0.7230473756790161,-0.05569075793027878,0.6152225732803345,0.6829358339309692,-0.07753712683916092,0.6506150364875793,0.6748387217521667,-0.09852378815412521,0.6226464509963989,0.5490490794181824,-0.044229552149772644,0.6136838793754578,0.42024630308151245,-0.07654792815446854,0.6098721623420715,0.3449731171131134,-0.09504739940166473,0.6086331605911255,0.2720668911933899,-0.10862446576356888,0.6686352491378784,0.5635653734207153,-0.04788333550095558,0.6924866437911987,0.4878290295600891,-0.09793638437986374,0.6765167713165283,0.5838907957077026,-0.10696984827518463,0.6612079739570618,0.6424175500869751,-0.1004663035273552,0.7046386003494263,0.5983574986457825,-0.05503483861684799,0.7151107788085938,0.5889244675636292,-0.09792511910200119,0.6904070973396301,0.6771560907363892,-0.08881904929876328,0.6755315065383911,0.7119272351264954,-0.07090165466070175,0.7337288856506348,0.6463506817817688,-0.06526488065719604,0.7357160449028015,0.6424471735954285,-0.08949140459299088,0.7140344381332397,0.7059589624404907,-0.07966751605272293,0.6995718479156494,0.7289131283760071,-0.06592722237110138,play
0.6641678214073181,0.80660480260849,8.625689496000177e-09,0.6223655343055725,0.7775271534919739,-0.03032797761261463,0.5888659954071045,0.7114413380622864,-0.05205332115292549,0.6035475730895996,0.6599155068397522,-0.0726412758231163,0.6363900303840637,0.6337617635726929,-0.09200839698314667,0.6133959889411926,0.5372474789619446,-0.04035089164972305,0.6003437042236328,0.40600380301475525,-0.07128895819187164,0.5943203568458557,0.3301207423210144,-0.08797185122966766,0.5934962630271912,0.2603899836540222,-0.0994407907128334,0.6589865684509277,0.548979640007019,-0.04388657957315445,0.6761032938957214,0.4681362509727478,-0.09219063073396683,0.6619852185249329,0.5547323822975159,-0.10147971659898758,0.6495158076286316,0.6166802048683167,-0.09505581855773926,0.6956266760826111,0.5826495885848999,-0.05079008638858795,0.7000720500946045,0.5763809680938721,-0.09365430474281311,0.6769330501556396,0.6571150422096252,-0.08785214275121689,0.662625789642334,0.6955546140670776,-0.07184678316116333,0.7241030335426331,0.6287270784378052,-0.060429155826568604,0.7244893312454224,0.6254330277442932,-0.08468884229660034,0.7029553055763245,0.6815595030784607,-0.07806789875030518,0.6880016326904297,0.7058336734771729,-0.06671815365552902,play
0.6581158638000488,0.7959630489349365,9.186199578792298e-10,0.6153973340988159,0.7653576731681824,-0.02965283766388893,0.5818267464637756,0.7003145813941956,-0.05112510919570923,0.5949131846427917,0.6480863094329834,-0.07193811982870102,0.6277822256088257,0.6185699105262756,-0.09146904200315475,0.6043431758880615,0.5260876417160034,-0.0374050997197628,0.5893756747245789,0.39713189005851746,-0.06744759529829025,0.5822298526763916,0.32447123527526855,-0.08349008113145828,0.5804944634437561,0.2571909725666046,-0.09417279064655304,0.6483376026153564,0.538683295249939,-0.04122462868690491,0.6617899537086487,0.45382821559906006,-0.08927080035209656,0.64781653881073,0.5365440249443054,-0.09963659942150116,0.6374905109405518,0.5974418520927429,-0.09364207834005356,0.6849656701087952,0.5711789131164551,-0.04832041263580322,0.6861756443977356,0.5599381923675537,-0.0915093943476677,0.6630889177322388,0.6421171426773071,-0.08726730942726135,0.6506675481796265,0.6830081343650818,-0.07159815728664398,0.7144160270690918,0.615227222442627,-0.057990096509456635,0.7093715667724609,0.6073660254478455,-0.08209238946437836,0.6881736516952515,0.6651917695999146,-0.07566564530134201,0.6760380268096924,0.6935923099517822,-0.0639859139919281,play
0.6550159454345703,0.7834196090698242,-2.130104270747779e-08,0.6107874512672424,0.7526798248291016,-0.02812814526259899,0.5755330324172974,0.6908383965492249,-0.04907575249671936,0.5853983759880066,0.6370928287506104,-0.06971675157546997,0.6186010837554932,0.608795702457428,-0.08920800685882568,0.5981401205062866,0.5186904072761536,-0.035038601607084274,0.5830205082893372,0.3921857476234436,-0.06351504474878311,0.5751333236694336,0.32098588347435,-0.07899811118841171,0.5725424885749817,0.2552472651004791,-0.08972513675689697,0.6411459445953369,0.5317746996879578,-0.039294950664043427,0.6519675850868225,0.4492557644844055,-0.08600875735282898,0.6391616463661194,0.532738447189331,-0.09611218422651291,0.6293665170669556,0.5952604413032532,-0.09063777327537537,0.6773812770843506,0.5633874535560608,-0.046683698892593384,0.6772844791412354,0.5424971580505371,-0.08914485573768616,0.6566738486289978,0.6253405809402466,-0.08469498157501221,0.6446663737297058,0.6704815030097961,-0.0692501813173294,0.7071701884269714,0.6058353185653687,-0.056478746235370636,0.7017560005187988,0.5899938941001892,-0.08097288757562637,0.6828102469444275,0.648097038269043,-0.07461381703615189,0.6711859703063965,0.6810694932937622,-0.06301385909318924,play
0.6494438052177429,0.7637942433357239,-1.4059376773900567e-08,0.606662929058075,0.7340357303619385,-0.028804972767829895,0.5710519552230835,0.6714937090873718,-0.05008115619421005,0.579021692276001,0.6164121627807617,-0.07097315788269043,0.613309919834137,0.5908099412918091,-0.09066048264503479,0.594194769859314,0.504524827003479,-0.03665299713611603,0.5784839391708374,0.3779858946800232,-0.06501133739948273,0.5704934000968933,0.30806443095207214,-0.0794776976108551,0.5675923228263855,0.24306327104568481,-0.08960523456335068,0.6367791891098022,0.5166407823562622,-0.04091145843267441,0.646860659122467,0.4364396929740906,-0.08788751810789108,0.6338521242141724,0.5229377150535583,-0.09701389074325562,0.6243487596511841,0.5833659768104553,-0.09092709422111511,0.6726413369178772,0.5482109189033508,-0.048415407538414,0.6721593737602234,0.5284966230392456,-0.09160183370113373,0.6515397429466248,0.6112258434295654,-0.08706452697515488,0.6399149894714355,0.6521662473678589,-0.07157333940267563,0.7025517225265503,0.5906972289085388,-0.058278705924749374,0.697858452796936,0.5721798539161682,-0.08291981369256973,0.6793750524520874,0.6283715963363647,-0.07658085227012634,0.668255090713501,0.6577797532081604,-0.06521796435117722,play
0.6460524797439575,0.7532062530517578,-4.67862637520966e-09,0.602945864200592,0.7181050777435303,-0.02814282849431038,0.568821132183075,0.6585242748260498,-0.04936663433909416,0.5787564516067505,0.6056029796600342,-0.07027172297239304,0.6129285097122192,0.5750354528427124,-0.08989354223012924,0.5916107296943665,0.4925106465816498,-0.035673074424266815,0.575774073600769,0.3671514391899109,-0.06404910981655121,0.5686115622520447,0.29698437452316284,-0.07934441417455673,0.5654739737510681,0.23296219110488892,-0.0899946540594101,0.6339470148086548,0.5038261413574219,-0.03987347334623337,0.6408676505088806,0.42461270093917847,-0.08590764552354813,0.6291854381561279,0.5051462054252625,-0.09624232351779938,0.6201294660568237,0.565526008605957,-0.09154577553272247,0.6700503826141357,0.5345045328140259,-0.04722097888588905,0.665777862071991,0.5182071328163147,-0.08950192481279373,0.6451942920684814,0.6010225415229797,-0.08575320988893509,0.6325758099555969,0.6460646986961365,-0.07113754004240036,0.6996737122535706,0.5762239694595337,-0.05693604424595833,0.6917487978935242,0.5640224814414978,-0.08175094425678253,0.6722017526626587,0.6202853322029114,-0.07623887807130814,0.6597869396209717,0.6523634791374207,-0.06543581187725067,play
0.6440363526344299,0.7525123953819275,-4.133246989113104e-08,0.6023312211036682,0.7188746929168701,-0.025122622027993202,0.5688085556030273,0.6546121835708618,-0.04397425800561905,0.5783931016921997,0.6030837297439575,-0.06298961490392685,0.6108636856079102,0.5740976929664612,-0.0809517428278923,0.5909192562103271,0.4903610944747925,-0.03151928633451462,0.5758539438247681,0.36851710081100464,-0.05756603926420212,0.5684770941734314,0.29931116104125977,-0.07159151881933212,0.5660072565078735,0.2354121208190918,-0.08170759677886963,0.6326033473014832,0.5016716122627258,-0.036546092480421066,0.6406505107879639,0.4204171895980835,-0.08050035685300827,0.6275337338447571,0.49870964884757996,-0.09045732021331787,0.6179405450820923,0.5628228783607483,-0.08567360043525696,0.6682236790657043,0.5323396325111389,-0.0443841777741909,0.6646900773048401,0.5133994221687317,-0.08451002836227417,0.6425193548202515,0.5945355296134949,-0.08090426027774811,0.6297250390052795,0.6428718566894531,-0.06685493886470795,0.6976305842399597,0.5739242434501648,-0.05436996743083,0.6885688900947571,0.5622957348823547,-0.07781174778938293,0.6684932708740234,0.6187979578971863,-0.07249068468809128,0.6565701961517334,0.6531901359558105,-0.062203019857406616,play
0.6463345885276794,0.7462713718414307,-2.595301573649067e-08,0.6040504574775696,0.7124406695365906,-0.026756813749670982,0.5686201453208923,0.6503369808197021,-0.046793192625045776,0.5751136541366577,0.5945581197738647,-0.06680182367563248,0.6095254421234131,0.5652761459350586,-0.08549465239048004,0.5912332534790039,0.4874691069126129,-0.0319780558347702,0.5768235325813293,0.3656468093395233,-0.059074509888887405,0.5695269703865051,0.2971879839897156,-0.07332587987184525,0.5668995380401611,0.23392197489738464,-0.08328860998153687,0.6324241161346436,0.498584121465683,-0.0367269441485405,0.6391401290893555,0.41510164737701416,-0.08182810246944427,0.6263734102249146,0.4942450523376465,-0.09159363806247711,0.6172212958335876,0.5567036867141724,-0.08609405905008316,0.6679227948188782,0.5286515355110168,-0.04458283260464668,0.6631743907928467,0.5074912905693054,-0.0864267498254776,0.6425439715385437,0.5899044871330261,-0.08253804594278336,0.6308402419090271,0.6364477872848511,-0.06750581413507462,0.6978849172592163,0.5697855353355408,-0.0546807236969471,0.6893227100372314,0.5548533201217651,-0.07905285060405731,0.6701138019561768,0.6120203733444214,-0.0733315721154213,0.6586757302284241,0.6460343599319458,-0.062321342527866364,play
0.6451283693313599,0.7379688024520874,-3.379500412847847e-08,0.6022533774375916,0.7037811875343323,-0.02551407180726528,0.5677998661994934,0.6396914720535278,-0.04490256682038307,0.5768614411354065,0.5852887630462646,-0.06439255177974701,0.6120303273200989,0.5574624538421631,-0.0828038826584816,0.5925037860870361,0.4782571792602539,-0.03130999952554703,0.5803045630455017,0.3585113286972046,-0.05786822736263275,0.5732797384262085,0.28947538137435913,-0.07182354480028152,0.5698227882385254,0.22545483708381653,-0.08188072592020035,0.63294917345047,0.4900475740432739,-0.0366990752518177,0.6385449767112732,0.4074341356754303,-0.0815555527806282,0.6257004141807556,0.48855042457580566,-0.09103598445653915,0.6166637539863586,0.5517025589942932,-0.0855284109711647,0.6680173277854919,0.5211399793624878,-0.045050136744976044,0.6633625626564026,0.49933579564094543,-0.08647745847702026,0.6424487829208374,0.5814615488052368,-0.08252245932817459,0.6299914717674255,0.6277118921279907,-0.06774488091468811,0.6981885433197021,0.56353759765625,-0.05550040677189827,0.6884436011314392,0.5488920211791992,-0.0793982744216919,0.6686892509460449,0.6055771112442017,-0.07361571490764618,0.6563004851341248,0.6389210820198059,-0.06285449117422104,play
